Path	Size	SHA-256	File classification	R07 ownership status	Review status	Finding or handoff IDs	Notes
docs/reviews/BWS118/wave-02/documentation-integration-plan.json	22559	505bde602bee2a427375a9e68da1d64f60aa47f7064065acb77e69dc5f4dc462	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/incremental-consolidation.md	1373	cae6609caf23e2f8c5d34233640fdabb7b782a420ffb94eeec46676caa7e8c9e	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/input-inventory.json	10611	c617dc5a5a515225e4cd2aef0fb0a4bbc47c9ddb7801497b69194755be5e6352	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/next-wave-handoff.md	3885	de53490aeba125d467b7e7561de87a3342f3a9ddf197785a0ddfd82b0c485d1c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/non-defect-register.json	181043	fb4f5aab53a733533779e4242d47c70b64b66a83fbd84e7a3be0fa25e3ea64f4	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/original-to-consolidated.json	82777	45892f6ec1e367f10c5b103349284e1b6f23cfdf295c9d598a08551f90d6520c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/prior-overlay-lineage.json	3829	891ed0290bbd7bf3ad8320c904b8cbbcf32d695d23432b91408a346711a1473a	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/prior-overlay-lineage.md	3194	a0ca5b2f4f7b5d2f209827377c1d51ebb75b107a7fe421d33f383d2b3258627c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/protected-mutable-documents.json	6068	85183962b656f4a8723b0eb988e185dfd52af0b4c0ea3ab430413c9a283c241e	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/report-index.json	12843	dc6004bd93a0afaff424c7b3fd9cb8f77b09019d600a012856b69bf6b4a1abca	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R04/BWS118-R04-coverage.tsv	165591	95405dc41ca715df39778634677f168a5e93d1640c59ba7c89140eaaa4745dfe	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R04/BWS118-R04-findings.json	82109	640e569dacffa17bf46e5417bb95ecc9449a6c2923a63b4c9c92b4b3f22ef0b0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R04/BWS118-R04-report.md	73642	8b45839108123457e9aa4b9689ae6f892f3578be6b62b33bb87430505bd0fb0b	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R04/BWS118-R04-validation.json	15118	4318d562dce35f559e7573dfc333ce44651c24c7daaf0a049b862904534c18ef	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R05/BWS118-R05-coverage.tsv	177970	777d5a09500a6097e1c80501eb3dd0d73e3c33d1a412e3c4f826f9c918dc3f70	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R05/BWS118-R05-findings.json	87336	a028eb13e1786b76e942df3fd09b69d6aabe2cd6a83f9941cc694cfcc6b75ef9	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R05/BWS118-R05-report.md	61736	a8fe24e6be41e64abb157be6c33b15a864da429cb6ab12e0b333a1e915cdfb4c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R05/BWS118-R05-validation.json	13259	6fb8e3f8abf3cc092fefb19f1b0975e1f2bb500b64341e90652e7cdf897e1cd1	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R06/BWS118-R06-coverage.tsv	155323	727e821c56ca598fac52cb30df6fc5cff348e5c5521fb5780a9006e60ef78d57	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R06/BWS118-R06-findings.json	100497	bbaadabb6fceccc7c977c57a924d206f4ce2cbde43cc60d2d4ab24d9b6377ee1	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R06/BWS118-R06-report.md	94076	b3cd68c0d0fc96ce84febc405bc1c1e67715856f1723adfe739d21165f84fe32	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/reports/R06/BWS118-R06-validation.json	11728	d4b77ee70c47d96eff4ccd1dc3f44b04175b674f14899ecab67d3696058602b4	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/repository-profile.md	3387	2a61b172913460328df71dd76fd577aadb3032315a90dc8d69f36ac0e6efabfc	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/source-verification.json	97832	5b2b677daef45cfa441ceb50eff8cab8323d1328d594001c577597e6bde915c9	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/test-evidence-matrix.json	174370	5c39f0780a0a8fb4c8c4ffbc9da2eb226b0a5d1e0316802e5064fc338246b5c2	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/test-evidence-matrix.md	1335	07201eae4cb0be11d97b7624d844585f3249fd40e9fee359b3c5e777d02f4511	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/README.md	606	4a19ea4f94498e7343a6bffdc31fd6aa50368736b9c68f8a1b28bc1713f62098	REVIEW_AUTHORITY	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
graphify_repo_install.sh	37741	fbc15189b39bbe214476123a4b7964ddca49622d6de8f3c522acca7ac6fd1a3a	SHELL_SCRIPT	INVENTORIED_NOT_OWNED	INVENTORIED_ONLY		Archive member hashed and accounted for; outside R07 substantive ownership.
graphify_repo_refresh.sh	9412	927360cf926d14f8fdba81ed939f591240e8bef1128bde918e11188368f8da97	SHELL_SCRIPT	INVENTORIED_NOT_OWNED	INVENTORIED_ONLY		Archive member hashed and accounted for; outside R07 substantive ownership.
open_log.sh	5285	3a9886b0439c468483142d77e22bcab874c14fb2dd50c5293d014727f0c7a7b1	SHELL_SCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-019	Owned production/test/authority path traced to symbols and consumers.
package-lock.json	34655	a184bd12b31fe127067b63a3171e545e469c2f86268477565fc14aeca102365c	JSON_DATA_OR_CONFIG	INVENTORIED_NOT_OWNED	INVENTORIED_ONLY		Archive member hashed and accounted for; outside R07 substantive ownership.
package.json	9098	b1b69ffa6d0b974c3b3ba55f3ec1acffb21e512c3a862e2a7b2d6b5139e5eac0	JSON_DATA_OR_CONFIG	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/package.json	154	a173eafc8e33b5438f9ba7fcbe26e29c471dd2cfb53c8115ef420e7d274b82ac	JSON_DATA_OR_CONFIG	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/adapters/betting-win-export-reader.ts	3949	6d8ce48edf68d17ef244e3637f800f64d89f1f5fb94d2a4c9bf97ea2e227231b	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/adapters/betting-win-local-bundle-reader.ts	4212	835fbdd26a71658f53298759ed2c5fb4a31bcdc722012ec76b916d4cd4b812e4	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/adapters/betting-win-pinned-bundle-intake.ts	3828	d22fc6007f4d2980bab9419126ec00652dc5b27114e4347871bc66ff3abc5026	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/adapters/betting-win-query-client.ts	40988	7b50ba9a6c6e0dd5486bdca723a6f6c605bd7609151e062fe72ee36100d307ae	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/adapters/betting-win-strategy-export-intake.ts	41799	ef02f5b1e8d47db7c1d367d628fb2683a2bf5f3f9d30da8b09941a0b1e9fc523	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/api/bws-read-only-query-http.ts	15039	fc644a168e07d1afa63d84fa85582cda9c37994b2b4d66ea7366c1f442c7ac17	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/api/bws-read-only-query-service.ts	78813	896bb5ff7db46af530b8e80f93b01b293295f98aa983c948eb57ee3f2a13c424	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts	19493	b367b8880c8461a50912e13b3cb1489a1f5c8e2c235dfd556d2ef615b6a575d4	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/backtest/standard-binary-backtest.ts	34707	b89833bedd366b9d4b714cb0eddd6610e5eabd7217477063d7a1a2006b60e438	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/api-only-upstream.ts	607	9bd88e91ef0e5035086cc5ede4ddd696884e1afe6bd976f7b32fde27d1f1be1a	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-database-lifecycle.ts	5511	4e6da6bfca8e7c622ccd04e66d3789b4f4eaf490f93fd8265bfa458d3c22b06a	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-external-runtime-preflight.ts	7584	b02200f62578bd2b273c0e9df020132b8dd49e613fc5a788555efda2dc0d8c5f	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/cli/bws-final-local-acceptance.ts	10355	218d99afdbef03328786d155dd23766bf87e19a75eb03c5ba1e835922c251d43	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/cli/bws-observability.ts	2117	0f52747def0faf2b8593c4edc98a646d9baf7d13b9b89f7144fb053bf413c0cc	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/cli/bws-operator-lifecycle.ts	2980	b17dff2d4e4012091b01943761efa1fe593c3de159e318b7fece264e751bedb5	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-paper-runtime-evidence.ts	3567	cd8b60ede9c77dc08a7f575115cd8dac3bad1fdbeac595d4046b2100d4d11de1	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/cli/bws-paper-runtime-handoff.ts	1816	bf3ec6992bf083c749460f8d967d3b4e8bc018f66b15811840c6b166230a2d36	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/cli/bws-private-paper-scheduler-service.ts	2813	a27fbc4a8ef4044dcc9cf9919eb7bcd44903e57ba9f53a63d1d619249138c1ad	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-private-paper-scheduler.ts	2319	488211d784d1bc88ceb520f9030700a8ce623eb90bf996a7cfd771155df1e4dc	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-private-paper-worker-service.ts	2496	29093b7ae96e534202ada195d193d7be1339c0a452b8c192318c635de2c502f8	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-private-paper-worker.ts	1728	99c54079e8d355bbe1585ac6e86fba87d588637ee7560646496cf27baac1e939	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-read-only-api.ts	2512	5e08f4cc0b5f76a7c5c04e735c791281607fa007031c55b2dc0bf38c9d4cf811	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-release-packaging.ts	4810	a3f0d96bd9d3e3c45df37538dd99f4c07eb27934fd77eb4d80cc3143edef4ec7	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-release-upgrade.ts	5422	362783fada2194c4c62c5bd1b545270c4f94ea358a816f45051c0b95a870daa7	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-soak-campaign.ts	11853	55a3b486f879b367fb30e3d67b465e457f1f258c209d131603ce3916e51e534a	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-upstream-api-convergence.ts	2197	271a0e0fbf3c733fc502f8accd0a2a2067c70ce6086147994bb993bba83f8f7f	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-upstream-convergence-service.ts	2705	d87e03ef955c11c33ea1bcb6c2aedbd6234ca54c552d0a25b888401518c15b2d	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/bws-upstream-export-convergence.ts	957	e234ac3d5c739763ad041c084bfe6573d709e9c3acd85aa08a8af728bb783479	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/local-paper-batch-report.ts	39493	4c577cf7bdfef21c627c59dcd46f62375988e3a66e630e94474ea83f850c9f17	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/cli/local-paper-report.ts	19739	83820a8fd970b76a6592e4bcb1af7e4fb60adc36d0136a99d5966bcb6e1e40e6	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/contracts/b1-local-types.ts	3335	22a43ced9a713e4144e343529a8940edfa00676659aa01f48f739e3f28ca03e1	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/contracts/betting-win-b1-resource-records.ts	27266	2068f5dea3a115cbbc4e7b7fde16774b9a0fc9c964be1550215cc2c7508604e8	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/contracts/betting-win-contract-imports.ts	2703	4c10018198cb06d6d3eabba90a9b27209ccf7ec11a3420ea8faad9775f6b2c3a	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/contracts/betting-win-resource-records.ts	16194	8ca3a040b691242eb1025ab74f545157c1072b85332fdc1313924e57396c6903	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/contracts/local-types.ts	2762	b1c307fcd025e9b92d53a8e83b208b63b38b1a07ca7f8590594945c2e428f81b	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/economics/b1-capital-lock.ts	3929	5f74dcde80a30a7243ce56965b23361c6d7c4b0977eab144fb1980486bcfa5a3	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/economics/b1-fee-matrix.ts	5470	081e148be8c1e3ffce089cca44c14cb16fa94ee25ae06a320d422b23e9e37175	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/economics/b1-lateness-penalty.ts	3770	5ebdeb74a8e21d37c102c7925cf377ba2dd06a35a46976756fa6e68bb9fa2d91	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/economics/b1-net-spread.ts	13275	0f4bbd52d105d75aef34baa43bea49b09b5c6fde8e3afc8ef7f51383cda0947b	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/identity/b1-market-equivalence.ts	11736	b7bd85ede3224740021fdc676db69c690820e2634c13c32a6719190feedb6f75	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/identity/b1-selection-equivalence.ts	1775	ac7dcc2ddf2d9bf660931b639e10b6659ffe90ec8115ab80b765884784bc0ae2	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/identity/b1-venue-pair-key.ts	1775	3c1f4864a055c479d758ec070804a285aa1441ad7b14418061039d45d44517fa	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/identity/equivalence-precheck.ts	6086	2b1671eb9da1f5a5dfc01b3120bac1c48197f6a6cf07b347f399cc83cf127045	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/identity/market-group-key.ts	515	dfde3f32800875939831e70dfe3f4834f7f3659059c65188d7ba1ce5483a501c	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/index.ts	6918	c40f2c3f09347ad58d97e7e1ee4dac1affdf15aadd3b616c1c01733740a4ae21	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/b1-runtime-evidence.ts	20155	80ea2ca2a8b071dc1fdafc614594fac3d642b0416bcf6beec4c515cd707adbe8	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-018	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/bws-soak-runtime-integration.ts	11525	3426f30a61e5e1300b640ca7b242949e7b2627274a399db815ddc40de79976a9	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/database-lifecycle.ts	51632	b3e4657765a6152f8ee96e0bf688d4df116412ee08db877dab02abb17f68f377	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/external-runtime-preflight.ts	46078	724a419567dc2c6f737166660092d5c0d8e09be24a4b22bc9377c324949ec427	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-012,BWS120-R07-015	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/final-local-acceptance.ts	44266	1f7b5675b2d307cf8ecc7ab791eba825036ba850fe28ccacae1f8a78deb6a3c5	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-017	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/observability.ts	42388	ab2024a942781e074e1d719a7d368814cf1173fb524c567d2d894ab2ef8c3923	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-001,BWS120-R07-002,BWS120-R07-003,BWS120-R07-004,BWS120-R07-005,BWS120-R07-006,BWS120-R07-007,BWS120-R07-008,BWS120-R07-012	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/operator-lifecycle.ts	47227	704457608967fcb4bd736d372f1e65d252bc1d762f5efd63e52de5c9348e0f31	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/paper-runtime-evidence.ts	42869	d5ece548916a8de8d594fc1121468db2cf8a38d652ac813b458729df48047b7d	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-009,BWS120-R07-010,BWS120-R07-011,BWS120-R07-012	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/paper-runtime-handoff.ts	15164	6152e779214713ae2faa4ad1d447bc43e4d47c2c1a47d33c83fe303787d9a76f	SOURCE_TYPESCRIPT	R07_PRIMARY	DEEP_TRACED	BWS120-R07-012,BWS120-R07-013,BWS120-R07-014	Owned production/test/authority path traced to symbols and consumers.
packages/bootstrap/src/operations/private-paper-runtime-scheduler.ts	34317	46311916b8d4df07c09183f7e8563bd69fae1d5330927e325a45e21e5f48be58	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/operations/private-paper-scheduler-service.ts	45023	876cd3d1b142d369b999f10a49e7a01e9b8469af14d84bbef64efdc6ae3bc967	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/private-paper-worker-service.ts	45691	1527b3a36e20f2221793a612011b65edf34d0d190534b95f43136ab9ebe58d36	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/release-packaging.ts	78152	d3b51b0cf2dcd00cb70f2ebc383ed34669484cd39a4c3baeee804d5f845bcdce	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/operations/release-upgrade.ts	66120	5c5aadcab32d9a937ea6100434f7b3644df5c31954e096af19a80c1958bfeef7	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/operations/repository-paths.ts	4565	c1c9f29f472abc2b5f6a571973ca3974fcc3c7206737b29465276aad189f7e57	SOURCE_TYPESCRIPT	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
packages/bootstrap/src/operations/runtime-applications.ts	31550	216b980403a59909b07a27fb475d22cf6ee35b41364fd0bb46c510d17d9e0322	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/service-runtime.ts	25468	5ef569931413868cf0b2e69a653ee65cdcace9bb561f52eea1d9fb82e3ce93f3	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
packages/bootstrap/src/operations/soak-campaign.ts	91365	779c0901b003ad6510608e54136fcb3e5c7dd38f64f07bd5916d49fcafd950a1	SOURCE_TYPESCRIPT	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
